"GEO_ID","NAME","H054001","H054002","H054003","H054004","H054005","H054006","H054007","H054008","H054009","H054010","H054011","H054012","H054013","H054014","H054015","H054016","H054017","H054018","H054019","H054020","H054021","H054022","H054023","H054024",
"1400000US06001430900","Census Tract 4309, Alameda County, California","1513","1492","7","0","0","0","7","0","6","18","19","13","14","36","171","136","211","289","179","291","73","22","0","21",
"1400000US06001431000","Census Tract 4310, Alameda County, California","708","701","7","0","7","0","0","15","45","25","60","42","14","7","50","43","43","88","59","101","95","0","0","7",
"1400000US06001431100","Census Tract 4311, Alameda County, California","837","813","6","0","7","0","0","0","0","0","0","0","37","13","30","72","70","160","172","186","39","14","7","24",
"1400000US06001431200","Census Tract 4312, Alameda County, California","1182","1156","0","0","0","0","0","0","0","0","0","33","42","8","44","85","32","79","211","345","45","167","65","26",
"1400000US06001432100","Census Tract 4321, Alameda County, California","378","359","0","0","0","0","0","0","0","0","0","0","0","49","14","60","35","50","42","42","43","24","0","19",
"1400000US06001432200","Census Tract 4322, Alameda County, California","810","804","0","0","0","0","23","6","16","7","10","33","59","89","82","99","42","125","73","70","0","29","41","6",
"1400000US06001432300","Census Tract 4323, Alameda County, California","559","540","0","0","7","0","0","9","10","15","7","48","44","86","78","36","28","72","48","48","0","0","4","19",
"1400000US06001432400","Census Tract 4324, Alameda County, California","887","855","0","7","0","0","0","25","21","0","6","24","37","63","59","66","62","254","71","94","66","0","0","32",
"1400000US06001432500","Census Tract 4325, Alameda County, California","1084","1036","0","17","0","0","0","0","0","16","38","19","9","94","87","52","88","295","200","114","7","0","0","48",
"1400000US06001432600","Census Tract 4326, Alameda County, California","1897","1851","11","36","0","36","10","0","0","19","0","133","39","142","258","299","171","301","197","141","20","38","0","46",
"1400000US06001432700","Census Tract 4327, Alameda County, California","228","211","0","0","0","0","14","0","0","25","0","23","6","8","7","0","20","62","21","25","0","0","0","17",
"1400000US06001432800","Census Tract 4328, Alameda County, California","268","243","0","0","0","0","6","0","13","0","5","11","7","25","0","21","7","61","9","48","17","13","0","25",
"1400000US06001433000","Census Tract 4330, Alameda County, California","233","224","0","0","0","0","0","0","0","0","0","8","0","49","0","39","0","28","33","27","40","0","0","9",
"1400000US06001433101","Census Tract 4331.01, Alameda County, California","2308","2254","0","0","0","30","9","0","11","30","42","106","116","156","188","268","238","430","254","355","21","0","0","54",
"1400000US06001433102","Census Tract 4331.02, Alameda County, California","408","398","0","0","0","0","0","0","0","4","0","58","0","9","51","0","10","69","62","92","25","18","0","10",
"1400000US06001433200","Census Tract 4332, Alameda County, California","1512","1497","32","0","9","0","37","31","17","9","41","53","52","48","10","31","92","418","365","160","56","36","0","15",
"1400000US06001433300","Census Tract 4333, Alameda County, California","364","334","19","0","0","0","0","0","0","0","0","11","0","7","22","19","33","60","90","67","6","0","0","30",
"1400000US06001433400","Census Tract 4334, Alameda County, California","269","262","0","0","0","8","0","0","0","0","7","0","7","0","7","9","8","13","59","83","28","16","17","7",
"1400000US06001433500","Census Tract 4335, Alameda County, California","183","183","0","0","0","0","0","6","0","0","0","26","0","0","0","12","13","13","39","41","33","0","0","0",
"1400000US06001433600","Census Tract 4336, Alameda County, California","818","807","0","0","9","27","20","9","34","10","0","0","72","31","74","67","76","55","143","98","82","0","0","11",
"1400000US06001433700","Census Tract 4337, Alameda County, California","567","562","0","0","0","0","6","0","24","0","0","26","7","44","66","57","103","100","45","60","24","0","0","5",
"1400000US06001433800","Census Tract 4338, Alameda County, California","1250","1222","20","22","15","26","0","8","8","7","36","40","0","42","41","78","213","174","306","176","10","0","0","28",
"1400000US06001433900","Census Tract 4339, Alameda County, California","1877","1858","0","0","0","18","30","7","30","76","51","75","150","146","236","305","115","311","121","142","45","0","0","19",
"1400000US06001434000","Census Tract 4340, Alameda County, California","948","943","30","25","16","27","4","25","20","15","18","24","119","66","108","90","58","78","93","111","5","5","6","5",
"1400000US06001435101","Census Tract 4351.01, Alameda County, California","1743","1735","24","0","43","0","0","11","0","8","10","0","0","18","9","133","64","307","336","578","148","46","0","8",
"1400000US06001435102","Census Tract 4351.02, Alameda County, California","537","527","0","0","0","0","0","10","0","0","0","23","0","18","3","7","39","15","17","183","160","52","0","10",
"1400000US06001435200","Census Tract 4352, Alameda County, California","281","265","0","0","0","0","0","0","9","0","22","9","6","8","29","6","6","49","12","70","15","24","0","16",
"1400000US06001435300","Census Tract 4353, Alameda County, California","991","959","0","13","7","0","0","0","0","0","10","18","30","81","93","44","96","154","182","178","44","0","9","32",
"1400000US06001435400","Census Tract 4354, Alameda County, California","1439","1418","0","0","37","4","6","40","26","38","52","53","91","110","102","87","67","181","174","119","56","144","31","21",
"1400000US06001435500","Census Tract 4355, Alameda County, California","962","940","0","13","34","8","0","31","7","46","49","49","61","31","72","65","93","145","26","105","34","71","0","22",
"1400000US06001435600","Census Tract 4356, Alameda County, California","2114","2093","30","0","36","0","45","16","36","8","20","119","100","169","169","284","202","392","248","121","60","21","17","21",
"1400000US06001435700","Census Tract 4357, Alameda County, California","456","431","11","0","0","0","0","0","15","11","0","0","0","83","35","41","36","68","55","63","13","0","0","25",
"1400000US06001435800","Census Tract 4358, Alameda County, California","306","293","0","0","0","0","0","0","0","13","0","13","0","19","0","18","20","38","38","105","29","0","0","13",
"1400000US06001435900","Census Tract 4359, Alameda County, California","200","193","0","0","0","0","0","0","0","4","0","19","0","0","6","11","12","7","29","47","26","12","20","7",
"1400000US06001436000","Census Tract 4360, Alameda County, California","215","200","0","0","0","0","0","0","5","0","0","19","0","0","0","0","10","3","34","74","30","25","0","15",
"1400000US06001436100","Census Tract 4361, Alameda County, California","628","577","0","19","65","13","48","44","0","20","6","11","14","40","36","40","23","82","28","54","14","20","0","51",
"1400000US06001436200","Census Tract 4362, Alameda County, California","869","863","7","0","19","6","17","0","14","12","7","12","20","39","85","40","74","234","139","98","40","0","0","6",
"1400000US06001436300","Census Tract 4363, Alameda County, California","1380","1366","0","0","15","8","8","0","21","29","29","125","99","143","126","105","153","219","102","78","51","55","0","14",
"1400000US06001436401","Census Tract 4364.01, Alameda County, California","1323","1292","0","0","16","0","0","9","17","26","21","6","8","92","90","162","77","275","196","171","29","97","0","31",
"1400000US06001436402","Census Tract 4364.02, Alameda County, California","60","53","0","0","0","0","0","0","0","5","0","0","0","0","0","4","0","11","4","4","19","6","0","7",
"1400000US06001436500","Census Tract 4365, Alameda County, California","1314","1306","0","0","0","6","0","0","8","35","22","22","10","51","83","155","81","182","214","242","181","14","0","8",
"1400000US06001436601","Census Tract 4366.01, Alameda County, California","1150","1128","9","0","0","0","23","25","9","0","33","70","43","101","25","125","109","242","167","147","0","0","0","22",
"1400000US06001436602","Census Tract 4366.02, Alameda County, California","1257","1257","22","0","33","0","21","8","13","7","0","15","99","14","81","120","271","208","246","99","0","0","0","0",
"1400000US06001436700","Census Tract 4367, Alameda County, California","251","231","0","0","6","6","0","0","0","10","12","8","23","0","22","0","42","29","18","14","26","15","0","20",
"1400000US06001436800","Census Tract 4368, Alameda County, California","665","658","0","0","0","0","0","0","0","0","0","0","8","38","41","47","140","153","98","68","59","6","0","7",
"1400000US06001436900","Census Tract 4369, Alameda County, California","1023","1001","0","21","29","0","20","0","0","0","7","17","0","131","70","181","141","220","52","96","16","0","0","22",
"1400000US06001437000","Census Tract 4370, Alameda County, California","214","214","5","0","0","0","0","0","0","7","6","0","0","0","0","0","5","38","41","89","23","0","0","0",
"1400000US06001437100","Census Tract 4371, Alameda County, California","856","817","0","7","59","6","0","32","12","0","0","36","0","13","0","9","25","104","238","223","35","18","0","39",
"1400000US06001437200","Census Tract 4372, Alameda County, California","743","705","8","0","0","10","9","9","17","0","9","0","10","0","12","0","19","89","143","280","56","34","0","38",
"1400000US06001437300","Census Tract 4373, Alameda County, California","403","383","0","0","0","0","0","5","0","0","0","4","180","23","20","21","31","19","26","54","0","0","0","20",
"1400000US06001437400","Census Tract 4374, Alameda County, California","119","113","0","0","0","0","0","0","0","0","0","16","4","0","0","10","4","9","4","40","12","8","6","6",
"1400000US06001437500","Census Tract 4375, Alameda County, California","868","863","7","0","27","20","0","0","21","0","0","8","26","5","46","103","142","234","183","41","0","0","0","5",
"1400000US06001437600","Census Tract 4376, Alameda County, California","331","331","12","10","73","23","0","8","0","0","0","0","21","6","8","22","6","23","47","57","15","0","0","0",
"1400000US06001437700","Census Tract 4377, Alameda County, California","1894","1852","0","29","25","12","22","8","0","6","26","5","12","106","159","286","234","386","317","185","24","10","0","42",
"1400000US06001437800","Census Tract 4378, Alameda County, California","305","298","5","6","0","0","0","11","0","0","0","13","0","5","6","12","25","29","105","55","14","7","5","7",
"1400000US06001437900","Census Tract 4379, Alameda County, California","361","361","17","0","7","0","0","0","0","0","0","7","7","6","8","82","25","71","68","57","6","0","0","0",
"1400000US06001438000","Census Tract 4380, Alameda County, California","336","323","0","0","10","0","0","15","0","7","0","0","0","13","0","8","15","22","45","136","47","5","0","13",
"1400000US06001438100","Census Tract 4381, Alameda County, California","378","353","14","0","8","0","0","10","0","11","11","13","0","0","17","10","24","54","27","141","13","0","0","25",
"1400000US06001438201","Census Tract 4382.01, Alameda County, California","141","141","0","0","0","12","0","0","4","7","14","0","0","0","0","8","0","13","32","45","6","0","0","0",
"1400000US06001438202","Census Tract 4382.02, Alameda County, California","449","428","0","0","11","0","0","0","39","20","0","0","0","0","0","0","37","21","68","139","69","24","0","21",
"1400000US06001438300","Census Tract 4383, Alameda County, California","155","146","0","0","0","8","0","0","8","5","0","0","0","3","0","4","7","9","43","59","0","0","0","9",
